company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,total_seats,total_passengers,scheduled_ground_time_minutes,total_children,actual_ground_time_minutes,basic_economy_pax,time_pressure_ratio,pnr_count,minimum_turn_minutes,load_factor,children_ratio,basic_economy_ratio,ground_time_variance,avg_party_size,ground_time_efficiency
G7,4552,2025-08-05,ORD,DAY,0.4492508239411305,50,64,65,4,65,6,-0.5538461538461539,37,29,1.28,0.0625,0.09375,0.0,1.7297297297297298,2.2413793103448274
UA,1144,2025-08-04,ORD,ONT,0.4147745966229984,166,172,45,5,59,32,0.1333333333333333,126,51,1.036144578313253,0.0290697674418604,0.1860465116279069,0.3111111111111111,1.3650793650793651,0.8823529411764706
UA,1324,2025-08-04,ORD,SFO,0.405159236598174,200,218,84,7,86,14,-0.2619047619047619,173,62,1.09,0.0321100917431192,0.0642201834862385,0.0238095238095238,1.260115606936416,1.3548387096774193
OO,5833,2025-08-15,ORD,DTW,0.4086467791021992,76,84,61,3,70,12,-0.4426229508196721,64,34,1.105263157894737,0.0357142857142857,0.1428571428571428,0.1475409836065573,1.3125,1.7941176470588236
UA,2147,2025-08-15,ORD,ALB,0.3982635522257636,126,128,80,5,43,9,-0.4625,100,43,1.0158730158730158,0.0390625,0.0703125,-0.4625,1.28,1.8604651162790695
UA,1198,2025-08-13,ORD,CUN,0.4929638509802571,179,259,989,19,874,38,-0.9292214357937312,102,70,1.446927374301676,0.0733590733590733,0.1467181467181467,-0.1162790697674418,2.5392156862745097,14.128571428571428
OO,5026,2025-08-14,ORD,JST,0.4439458372843008,50,53,40,5,34,2,-0.275,29,29,1.06,0.0943396226415094,0.0377358490566037,-0.15,1.827586206896552,1.3793103448275863
UA,349,2025-08-12,ORD,BTV,0.4158597715951262,166,149,85,6,56,20,-0.2941176470588235,101,60,0.8975903614457831,0.0402684563758389,0.1342281879194631,-0.3411764705882353,1.4752475247524752,1.4166666666666667
UA,938,2025-08-12,ORD,LHR,0.4206352577078729,167,164,245,10,271,0,-0.4081632653061224,93,145,0.9820359281437124,0.0609756097560975,0.0,0.1061224489795918,1.7634408602150538,1.6896551724137931
UA,1793,2025-08-02,ORD,MSP,0.406803017482779,179,184,65,5,61,25,-0.1384615384615384,135,56,1.0279329608938548,0.0271739130434782,0.1358695652173913,-0.0615384615384615,1.362962962962963,1.1607142857142858
UA,1316,2025-08-05,ORD,SRQ,0.4360737523302817,126,146,104,8,100,11,-0.5865384615384616,88,43,1.1587301587301588,0.0547945205479452,0.0753424657534246,-0.0384615384615384,1.6590909090909092,2.4186046511627906
UA,411,2025-08-09,ORD,DTW,0.4106319731832733,166,145,102,4,138,8,-0.5,100,51,0.8734939759036144,0.0275862068965517,0.0551724137931034,0.3529411764705882,1.45,2.0
OO,4636,2025-08-14,ORD,SBN,0.4255425482554159,50,62,51,4,33,4,-0.4313725490196078,42,29,1.24,0.064516129032258,0.064516129032258,-0.3529411764705882,1.4761904761904765,1.7586206896551724
UA,1113,2025-08-14,ORD,ALB,0.4220702112731306,166,194,10,8,60,10,4.1,124,51,1.1686746987951808,0.0412371134020618,0.0515463917525773,5.0,1.564516129032258,0.196078431372549
OO,5915,2025-08-08,ORD,LNK,0.3587943412455233,50,48,45,0,41,0,-0.3555555555555555,40,29,0.96,0.0,0.0,-0.0888888888888888,1.2,1.5517241379310345
UA,2426,2025-08-06,ORD,IAH,0.4164608136781206,179,207,79,11,144,6,-0.2911392405063291,137,56,1.1564245810055866,0.0531400966183574,0.0289855072463768,0.8227848101265823,1.510948905109489,1.4107142857142858
UA,1144,2025-08-15,ORD,ONT,0.3788960322959738,166,124,-35,3,127,11,0.0,95,51,0.7469879518072289,0.0241935483870967,0.0887096774193548,0.0,1.305263157894737,-0.6862745098039216
UA,1377,2025-08-12,ORD,MYR,0.4495239766474154,126,131,100,11,117,16,-0.57,67,43,1.0396825396825398,0.0839694656488549,0.1221374045801526,0.17,1.955223880597015,2.3255813953488373
UA,708,2025-08-03,ORD,MCI,0.4512025417070879,126,155,69,10,49,12,-0.3768115942028985,91,43,1.2301587301587302,0.064516129032258,0.0774193548387096,-0.2898550724637681,1.7032967032967032,1.6046511627906976
OO,5446,2025-08-15,ORD,CLE,0.4132341387364438,76,89,62,5,68,6,-0.4516129032258064,64,34,1.1710526315789471,0.0561797752808988,0.0674157303370786,0.0967741935483871,1.390625,1.8235294117647056
UA,2071,2025-08-15,ORD,SAN,0.3751045001307779,179,92,71,1,72,14,-0.1267605633802817,64,62,0.5139664804469274,0.0108695652173913,0.1521739130434782,0.0140845070422535,1.4375,1.1451612903225807
UA,1485,2025-08-08,ORD,SEA,0.4589471856076453,179,227,67,14,99,25,-0.1641791044776119,132,56,1.2681564245810055,0.0616740088105726,0.1101321585903083,0.4776119402985074,1.7196969696969695,1.1964285714285714
YX,3604,2025-08-08,ORD,CMH,0.3885969187946336,76,70,141,2,203,7,-0.5035460992907801,59,70,0.9210526315789472,0.0285714285714285,0.1,0.4397163120567376,1.1864406779661016,2.0142857142857142
G7,4186,2025-08-12,ORD,MLI,0.3801971526681335,50,35,-705,1,32,2,0.0,22,29,0.7,0.0285714285714285,0.0571428571428571,0.0,1.5909090909090908,-24.310344827586206
G7,4599,2025-08-06,ORD,BHM,0.3969133761859937,50,46,80,4,74,0,-0.6375,38,29,0.92,0.0869565217391304,0.0,-0.075,1.2105263157894737,2.7586206896551726
OO,5915,2025-08-04,ORD,LNK,0.371790950152751,50,51,47,1,68,0,-0.3829787234042553,37,29,1.02,0.0196078431372549,0.0,0.4468085106382978,1.3783783783783785,1.6206896551724137
UA,2387,2025-08-14,ORD,MCO,0.4063165566539652,179,111,390,7,399,9,-0.8564102564102564,64,56,0.6201117318435754,0.063063063063063,0.081081081081081,0.023076923076923,1.734375,6.964285714285714
UA,1082,2025-08-14,ORD,PIT,0.4125786319765666,150,162,66,6,87,12,-0.303030303030303,120,46,1.08,0.037037037037037,0.074074074074074,0.3181818181818182,1.35,1.434782608695652
UA,2629,2025-08-01,ORD,CLE,0.3903917871745711,179,199,63,6,83,10,-0.1111111111111111,154,56,1.111731843575419,0.0301507537688442,0.050251256281407,0.3174603174603174,1.292207792207792,1.125
UA,2075,2025-08-09,ORD,TPA,0.4379865048952223,166,189,64,10,102,20,-0.203125,104,51,1.1385542168674698,0.0529100529100529,0.1058201058201058,0.59375,1.8173076923076923,1.2549019607843137
UA,2481,2025-08-04,ORD,SYR,0.4308494474882665,150,164,75,7,66,28,-0.3866666666666666,104,46,1.0933333333333333,0.0426829268292682,0.1707317073170731,-0.12,1.5769230769230769,1.6304347826086956
UA,881,2025-08-13,ORD,HND,0.3927235834013102,318,227,365,8,376,0,-0.5753424657534246,151,155,0.7138364779874213,0.0352422907488986,0.0,0.0301369863013698,1.5033112582781456,2.3548387096774195
YX,3598,2025-08-02,ORD,SDF,0.4078494907651704,76,75,67,4,89,4,-0.4925373134328358,47,34,0.986842105263158,0.0533333333333333,0.0533333333333333,0.3283582089552239,1.5957446808510638,1.9705882352941175
UA,2251,2025-08-06,ORD,PIT,0.3955452494725107,126,103,960,5,755,4,-0.9552083333333332,75,43,0.8174603174603174,0.0485436893203883,0.0388349514563106,-0.2135416666666666,1.3733333333333333,22.32558139534884
UA,2343,2025-08-15,ORD,IND,0.3602547441643903,179,106,99,1,128,11,-0.4343434343434343,96,56,0.5921787709497207,0.0094339622641509,0.1037735849056603,0.2929292929292929,1.1041666666666667,1.7678571428571428
UA,534,2025-08-10,ORD,EWR,0.404827060316311,200,185,313,6,684,9,-0.8019169329073482,133,62,0.925,0.0324324324324324,0.0486486486486486,1.1853035143769968,1.3909774436090223,5.048387096774194
UA,2640,2025-08-12,ORD,DCA,0.3414795605432407,126,58,124,0,115,3,-0.6532258064516129,50,43,0.4603174603174603,0.0,0.0517241379310344,-0.0725806451612903,1.16,2.883720930232558
UA,660,2025-08-02,ORD,SAN,0.4578971354060592,200,277,592,20,623,11,-0.8952702702702703,149,62,1.385,0.0722021660649819,0.03971119133574,0.0523648648648648,1.859060402684564,9.548387096774194
OO,5538,2025-08-10,ORD,HSV,0.4012258788631314,50,47,76,0,26,11,-0.618421052631579,37,29,0.94,0.0,0.2340425531914893,-0.6578947368421053,1.2702702702702702,2.6206896551724137
UA,2343,2025-08-06,ORD,IND,0.4103206957881739,179,179,72,8,69,11,-0.2222222222222222,111,56,1.0,0.0446927374301676,0.0614525139664804,-0.0416666666666666,1.6126126126126126,1.2857142857142858
UA,600,2025-08-03,ORD,LAS,0.4128846110976526,179,205,-15,6,71,22,0.0,129,56,1.1452513966480449,0.0292682926829268,0.1073170731707317,0.0,1.5891472868217054,-0.2678571428571428
UA,2385,2025-08-01,ORD,MSO,0.4264593836241064,166,179,701,5,595,24,-0.927246790299572,105,51,1.0783132530120485,0.0279329608938547,0.1340782122905028,-0.1512125534950071,1.7047619047619047,13.745098039215684
UA,1620,2025-08-13,ORD,SEA,0.4150176019552623,200,175,611,3,595,20,-0.8985270049099836,123,62,0.875,0.0171428571428571,0.1142857142857142,-0.0261865793780687,1.4227642276422765,9.85483870967742
OO,5225,2025-08-14,ORD,MKE,0.3679426832985388,76,46,27,1,29,3,0.2592592592592592,38,34,0.6052631578947368,0.0217391304347826,0.0652173913043478,0.074074074074074,1.2105263157894737,0.7941176470588235
OO,5555,2025-08-01,ORD,MKE,0.3735026820874359,50,45,125,0,134,2,-0.768,37,29,0.9,0.0,0.0444444444444444,0.072,1.2162162162162162,4.310344827586207
UA,359,2025-08-10,ORD,MEX,0.4535662527077045,150,166,95,6,139,16,-0.3684210526315789,112,60,1.106666666666667,0.036144578313253,0.0963855421686747,0.4631578947368421,1.4821428571428572,1.5833333333333333
OO,5280,2025-08-11,ORD,DSM,0.431490425512961,76,92,64,4,53,15,-0.46875,54,34,1.2105263157894737,0.0434782608695652,0.1630434782608695,-0.171875,1.7037037037037035,1.8823529411764703
YX,3694,2025-08-12,ORD,ROC,0.3901770339190927,76,70,63,1,76,7,-0.4603174603174603,53,34,0.9210526315789472,0.0142857142857142,0.1,0.2063492063492063,1.320754716981132,1.8529411764705883
OO,5795,2025-08-06,ORD,TUL,0.4177335018713607,76,82,55,5,67,7,-0.3818181818181818,62,34,1.0789473684210529,0.0609756097560975,0.0853658536585365,0.2181818181818181,1.3225806451612905,1.6176470588235294
OO,5729,2025-08-11,ORD,FNT,0.4237793363268737,50,45,93,0,93,12,-0.6881720430107527,41,29,0.9,0.0,0.2666666666666666,0.0,1.0975609756097562,3.206896551724138
YX,3604,2025-08-12,ORD,CMH,0.3836697798459128,76,79,125,1,59,4,-0.728,65,34,1.0394736842105263,0.0126582278481012,0.050632911392405,-0.528,1.2153846153846153,3.676470588235294
UA,611,2025-08-10,ORD,SFO,0.4590152069682424,234,276,655,13,496,30,-0.899236641221374,165,66,1.1794871794871795,0.0471014492753623,0.108695652173913,-0.2427480916030534,1.6727272727272726,9.924242424242424
UA,1361,2025-08-14,ORD,STL,0.3958977575978443,126,132,69,3,83,10,-0.3768115942028985,100,43,1.0476190476190477,0.0227272727272727,0.0757575757575757,0.2028985507246377,1.32,1.6046511627906976
UA,1580,2025-08-02,ORD,YVR,0.4448402547092942,166,204,55,10,69,19,0.1818181818181818,100,65,1.2289156626506024,0.0490196078431372,0.0931372549019607,0.2545454545454545,2.04,0.8461538461538461
G7,4186,2025-08-10,ORD,MLI,0.4049358205385347,50,48,90,1,30,4,-0.6777777777777778,37,29,0.96,0.0208333333333333,0.0833333333333333,-0.6666666666666666,1.2972972972972974,3.103448275862069
G7,4568,2025-08-06,ORD,SCE,0.4111163967904701,50,50,42,5,40,0,-0.3095238095238095,35,29,1.0,0.1,0.0,-0.0476190476190476,1.4285714285714286,1.4482758620689655
UA,1182,2025-08-03,ORD,SJC,0.3973610313530435,150,150,60,4,45,16,-0.2333333333333333,122,46,1.0,0.0266666666666666,0.1066666666666666,-0.25,1.2295081967213115,1.3043478260869563
G7,4445,2025-08-10,ORD,BHM,0.4001896835999247,50,56,69,3,41,1,-0.5797101449275363,38,29,1.12,0.0535714285714285,0.0178571428571428,-0.4057971014492754,1.4736842105263157,2.3793103448275863
G7,4188,2025-08-15,ORD,GSO,0.38051756651469,50,46,60,1,32,3,-0.5166666666666667,34,29,0.92,0.0217391304347826,0.0652173913043478,-0.4666666666666667,1.3529411764705883,2.0689655172413794
OO,5526,2025-08-01,ORD,ATW,0.393092771362895,50,53,65,2,31,3,-0.5538461538461539,40,29,1.06,0.0377358490566037,0.0566037735849056,-0.5230769230769231,1.325,2.2413793103448274
UA,2302,2025-08-14,ORD,BWI,0.4360036118202743,150,144,124,6,142,27,-0.5806451612903226,99,52,0.96,0.0416666666666666,0.1875,0.1451612903225806,1.4545454545454546,2.3846153846153846
UA,1297,2025-08-06,ORD,DFW,0.3848352444923912,126,116,63,5,61,6,-0.3174603174603174,94,43,0.9206349206349206,0.043103448275862,0.0517241379310344,-0.0317460317460317,1.2340425531914894,1.4651162790697674
YX,3422,2025-08-03,ORD,DTW,0.4206413896546368,70,80,63,4,58,10,-0.4603174603174603,60,34,1.1428571428571428,0.05,0.125,-0.0793650793650793,1.3333333333333333,1.8529411764705883
OO,5984,2025-08-13,ORD,BIL,0.4853028578490407,76,98,-11,9,35,27,0.0,57,39,1.2894736842105263,0.0918367346938775,0.2755102040816326,0.0,1.719298245614035,-0.282051282051282
UA,1616,2025-08-02,ORD,GRR,0.4705031758615311,126,163,105,14,114,9,-0.5904761904761905,88,43,1.2936507936507935,0.0858895705521472,0.0552147239263803,0.0857142857142857,1.8522727272727275,2.441860465116279
YX,3536,2025-08-15,ORD,YUL,0.3863688296452606,76,71,745,0,482,5,-0.9436241610738256,55,42,0.9342105263157896,0.0,0.0704225352112676,-0.3530201342281879,1.290909090909091,17.738095238095237
YX,3542,2025-08-10,ORD,YUL,0.3887260592163328,76,76,48,0,46,10,-0.125,57,42,1.0,0.0,0.131578947368421,-0.0416666666666666,1.3333333333333333,1.1428571428571428
OO,5737,2025-08-02,ORD,OMA,0.4548171117206843,76,97,47,7,45,11,-0.2765957446808511,43,34,1.2763157894736843,0.0721649484536082,0.1134020618556701,-0.0425531914893617,2.255813953488372,1.3823529411764706
OO,5448,2025-08-08,ORD,FWA,0.4078291167465854,50,51,132,1,129,7,-0.7803030303030303,45,29,1.02,0.0196078431372549,0.1372549019607843,-0.0227272727272727,1.1333333333333333,4.551724137931035
OO,5790,2025-08-08,ORD,CRW,0.4051908526866743,50,52,1485,2,1129,6,-0.9804713804713804,39,29,1.04,0.0384615384615384,0.1153846153846153,-0.2397306397306397,1.3333333333333333,51.206896551724135
OO,5027,2025-08-04,ORD,MCW,0.3421163561878448,50,13,52,0,61,1,-0.4423076923076923,9,29,0.26,0.0,0.0769230769230769,0.173076923076923,1.4444444444444444,1.793103448275862
OO,5819,2025-08-11,ORD,DLH,0.3733082372821811,50,48,74,0,62,0,-0.6081081081081081,33,29,0.96,0.0,0.0,-0.1621621621621621,1.4545454545454546,2.5517241379310347
UA,2426,2025-08-15,ORD,IAH,0.3792021006423123,179,157,71,3,95,7,-0.2112676056338028,129,56,0.8770949720670391,0.019108280254777,0.0445859872611464,0.3380281690140845,1.2170542635658914,1.2678571428571428
G7,4563,2025-08-05,ORD,FSD,0.4065381288065877,50,63,63,2,75,3,-0.5396825396825397,37,29,1.26,0.0317460317460317,0.0476190476190476,0.1904761904761904,1.7027027027027026,2.1724137931034484
UA,2494,2025-08-15,ORD,MCI,0.3873695937060492,179,153,73,3,50,13,-0.2328767123287671,113,56,0.8547486033519553,0.0196078431372549,0.0849673202614379,-0.3150684931506849,1.353982300884956,1.3035714285714286
UA,580,2025-08-11,ORD,PDX,0.4228257834271907,179,205,81,8,117,28,-0.3086419753086419,132,56,1.1452513966480449,0.0390243902439024,0.1365853658536585,0.4444444444444444,1.553030303030303,1.4464285714285714
UA,349,2025-08-15,ORD,BTV,0.4228862331103846,126,139,85,7,71,14,-0.4,85,51,1.1031746031746033,0.0503597122302158,0.1007194244604316,-0.1647058823529411,1.6352941176470588,1.6666666666666667
UA,2417,2025-08-10,ORD,SAN,0.4014764208291158,179,203,98,9,101,10,-0.4285714285714285,147,56,1.1340782122905029,0.0443349753694581,0.0492610837438423,0.0306122448979591,1.380952380952381,1.75
UA,1643,2025-08-07,ORD,SEA,0.4428889680971837,179,235,1260,13,1200,19,-0.9555555555555556,123,56,1.312849162011173,0.0553191489361702,0.0808510638297872,-0.0476190476190476,1.910569105691057,22.5
UA,2254,2025-08-04,ORD,PDX,0.4045115846585351,200,225,631,7,628,22,-0.901743264659271,159,62,1.125,0.0311111111111111,0.0977777777777777,-0.0047543581616481,1.4150943396226414,10.17741935483871
UA,1740,2025-08-05,ORD,RSW,0.4483746896081469,179,219,976,13,994,15,-0.9426229508196722,113,56,1.223463687150838,0.0593607305936073,0.0684931506849315,0.0184426229508196,1.9380530973451329,17.428571428571427
UA,664,2025-08-04,ORD,LGA,0.3904289828477805,166,174,79,5,92,15,-0.3544303797468354,147,51,1.0481927710843373,0.028735632183908,0.0862068965517241,0.1645569620253164,1.183673469387755,1.5490196078431373
UA,1387,2025-08-03,ORD,SFO,0.4461531032109035,364,432,759,20,746,18,-0.8853754940711462,266,87,1.1868131868131868,0.0462962962962962,0.0416666666666666,-0.0171277997364953,1.6240601503759398,8.724137931034482
YX,3716,2025-08-01,ORD,CMH,0.4129862977605797,76,87,63,4,192,2,0.1111111111111111,66,70,1.144736842105263,0.0459770114942528,0.0229885057471264,2.0476190476190474,1.318181818181818,0.9
UA,788,2025-08-02,ORD,MYR,0.4731615143718896,179,205,139,18,162,24,-0.5539568345323741,90,62,1.1452513966480449,0.0878048780487804,0.1170731707317073,0.1654676258992805,2.2777777777777777,2.2419354838709675
UA,2616,2025-08-06,ORD,PDX,0.4376090168244201,166,200,181,10,227,19,-0.7182320441988951,114,51,1.2048192771084338,0.05,0.095,0.2541436464088398,1.7543859649122806,3.549019607843137
UA,1168,2025-08-15,ORD,SFO,0.4181483713416492,200,221,72,13,88,12,-0.1388888888888889,139,62,1.105,0.0588235294117647,0.0542986425339366,0.2222222222222222,1.589928057553957,1.1612903225806452
UA,503,2025-08-13,ORD,DEN,0.4222608770753575,234,281,75,13,104,17,-0.12,200,66,1.2008547008547008,0.0462633451957295,0.0604982206405693,0.3866666666666666,1.405,1.1363636363636365
OO,5795,2025-08-04,ORD,TUL,0.3640902265197911,76,78,55,1,54,1,-0.3818181818181818,68,34,1.0263157894736843,0.0128205128205128,0.0128205128205128,-0.0181818181818181,1.1470588235294117,1.6176470588235294
OO,5398,2025-08-15,ORD,IND,0.3527397842969383,76,67,84,0,81,2,-0.5357142857142857,63,39,0.881578947368421,0.0,0.0298507462686567,-0.0357142857142857,1.0634920634920637,2.1538461538461537
UA,1335,2025-08-01,ORD,BUF,0.4498986573935672,179,239,88,15,94,17,-0.3636363636363636,114,56,1.335195530726257,0.0627615062761506,0.0711297071129707,0.0681818181818181,2.0964912280701755,1.5714285714285714
UA,534,2025-08-13,ORD,EWR,0.3635549382849471,200,195,76,0,212,5,-0.1842105263157894,176,62,0.975,0.0,0.0256410256410256,1.7894736842105263,1.1079545454545454,1.2258064516129032
UA,2616,2025-08-07,ORD,PDX,0.4169532069940241,166,182,63,4,60,24,-0.1904761904761904,118,51,1.0963855421686748,0.0219780219780219,0.1318681318681318,-0.0476190476190476,1.5423728813559323,1.2352941176470589
UA,987,2025-08-08,ORD,CDG,0.4739947240620482,318,420,265,32,253,0,-0.6226415094339622,203,100,1.320754716981132,0.0761904761904762,0.0,-0.0452830188679245,2.0689655172413794,2.65
UA,2232,2025-08-14,ORD,MSP,0.4016628373455493,166,172,106,5,136,17,-0.4339622641509434,132,60,1.036144578313253,0.0290697674418604,0.0988372093023255,0.2830188679245283,1.303030303030303,1.7666666666666666
UA,1525,2025-08-02,ORD,AUS,0.4769703691612468,126,190,79,21,94,5,-0.4556962025316455,101,43,1.507936507936508,0.1105263157894736,0.0263157894736842,0.189873417721519,1.881188118811881,1.837209302325581
UA,2090,2025-08-09,ORD,MIA,0.4685163008230024,179,226,3320,16,3249,35,-0.983132530120482,103,56,1.2625698324022343,0.0707964601769911,0.1548672566371681,-0.0213855421686747,2.1941747572815533,59.285714285714285
UA,468,2025-08-11,ORD,IAH,0.4405556912896146,179,224,539,11,532,16,-0.8961038961038961,149,56,1.2513966480446927,0.0491071428571428,0.0714285714285714,-0.0129870129870129,1.5033557046979866,9.625
UA,1657,2025-08-06,ORD,LGA,0.3657275857472504,166,135,471,1,495,7,-0.89171974522293,110,51,0.8132530120481928,0.0074074074074074,0.0518518518518518,0.0509554140127388,1.2272727272727273,9.235294117647058
UA,2862,2025-08-11,ORD,IAD,0.4147190592327529,179,208,80,8,96,7,-0.3,132,56,1.1620111731843576,0.0384615384615384,0.0336538461538461,0.2,1.5757575757575757,1.4285714285714286
YX,3635,2025-08-02,ORD,MSN,0.4117514645083711,76,95,50,5,64,3,-0.32,57,34,1.25,0.0526315789473684,0.031578947368421,0.28,1.6666666666666667,1.4705882352941178
UA,349,2025-08-02,ORD,BTV,0.4304185440480998,126,155,90,9,81,11,-0.5222222222222223,88,43,1.2301587301587302,0.0580645161290322,0.0709677419354838,-0.1,1.7613636363636365,2.0930232558139537
UA,2040,2025-08-10,ORD,DEN,0.38336622641363,179,202,135,6,194,2,-0.1185185185185185,148,119,1.128491620111732,0.0297029702970297,0.0099009900990099,0.437037037037037,1.364864864864865,1.134453781512605
G7,4186,2025-08-06,ORD,MLI,0.3798256873809976,50,30,90,1,58,2,-0.6777777777777778,23,29,0.6,0.0333333333333333,0.0666666666666666,-0.3555555555555555,1.3043478260869563,3.103448275862069
YX,3700,2025-08-08,ORD,BNA,0.4063029548395379,76,76,55,2,67,8,-0.3818181818181818,62,34,1.0,0.0263157894736842,0.1052631578947368,0.2181818181818181,1.2258064516129032,1.6176470588235294
UA,2075,2025-08-06,ORD,TPA,0.3980569009013032,166,154,74,6,207,9,-0.3108108108108108,118,51,0.927710843373494,0.0389610389610389,0.0584415584415584,1.7972972972972974,1.305084745762712,1.4509803921568627
UA,2497,2025-08-13,ORD,DTW,0.3984471435266251,126,129,259,5,45,7,-0.833976833976834,100,43,1.0238095238095235,0.0387596899224806,0.0542635658914728,-0.8262548262548263,1.29,6.023255813953488
